ID,name,ccaa,province,start,midpoint,trailrank,distance,gradient,min_alt,max_alt,municipality,mountain_passes_ids,municipalities_ids
7621,Usurbil - Beasain - Liernia - Mutiloa - Zerain - Segura - Idiazabal - Ordizia - Zaldibia - Larraitz - Altzo - Tolosa - Usurbil.,,,"[-2.05171,43.271959]","[-2.210355,43.04659]",61,120,1427,46,452,,[1090],
1469,Benimamet - Gandía - Denia - Montgo - Calpe - Campello - Alicante (San Juan),,,"[-0.425523,39.4984]","[0.116353,38.729178]",48,200,1323,0,276,,[1092],
408,[96 km / 1496 mt +] El Garrobo Sta Olalla del Cala Zufre Valdeflores - Triangulando - En Zufre ze zufre (2017-04-11),,,"[-6.174915,37.626588]","[-6.285276,37.858176]",51,96,1311,121,526,,"[1081, 1093]",
396,[93 km / 1536 mt +] Morón de la Fra Pruna Olvera La Muela Coripe (2017-06-18),,,"[-5.460681,37.123818]","[-5.427382,36.916538]",75,93,1426,169,630,,[1094],
8755,Logroño Vitoria Logroño 2015-06-28 06:50,,,"[-2.463555,42.473037]","[-2.493167,42.832475]",35,151,2485,340,1111,,"[173, 776, 1095]",
1084,Arrazola - Iurreta - Goiuria - Garai - Berriz - Elorrio - Arrazola,,,"[-2.579304,43.101527]","[-2.6068,43.175429]",29,40,571,112,390,,"[712, 1039, 1096]",
5769,"Ptos de la Magdalena, Matanela y Estacas de Trueba",,,"[-3.567376,42.94117]","[-3.813472,43.129158]",43,115,1526,303,1141,,"[158, 252, 1097]",
4340,León - Oviedo,,,"[-5.587775,42.631307]","[-5.771882,43.058666]",43,114,1725,129,1386,,"[69, 131, 1098]",
4191,Larrondo - Armintza - Maruri - Munguia - Larrondo,,,"[-2.91256,43.297127]","[-2.876279,43.434041]",34,56,951,0,319,,[1099],
5367,Pando - Comillas - Sierra - Cabezon de la Sal - Minas de Udias,,,"[-4.259646,43.378867]","[-4.280262,43.319366]",44,56,1006,84,403,,[1101],
9531,"Ruta del Guadalquivir.Posadas,Sevilla,posadas",,,"[-5.106862,37.803821]","[-5.989482,37.41337]",19,226,2060,2,92,,[1102],
8196,XI Salida Ciclista Ferroviaria 2019,,,"[-1.132533,37.974005]","[-0.890773,37.966742]",39,95,811,38,295,,[1103],
8414,17ª CICLORUTA Pirineo Costa del Sol ALFARNATE 2015,,,"[-4.256814,36.996258]","[-4.244435,37.031132]",49,110,2254,258,1100,,"[198, 258, 492, 1104]",
8047,VITORIA-BH 2018,,,"[-2.685705,42.837551]","[-2.442126,42.713167]",36,204,2858,514,1094,,"[173, 266, 322, 375, 596, 1105]",
9585,Apodaka-Amaritu-Armikelo,,,"[-2.72794,42.917564]","[-2.780999,42.919706]",18,17,519,513,876,,[1106],
7348,Tolosa leizaran,,,"[-2.070313,43.15374]","[-1.964426,43.160364]",19,49,647,42,641,,[1107],
5436,Pedaleando por Los Ancares: de Campa da Braña al Alto de Balouta,,,"[-6.933365,42.826799]","[-6.823903,42.867902]",52,56,1419,904,1672,,"[3, 1109]",
2637,Deba. Oiz. Deba,,,"[-2.355781,43.290511]","[-2.597232,43.227943]",29,97,1650,50,1071,,"[12, 382, 417, 992, 1110]",
3186,Font del Montnegre,,,"[2.236231,41.453472]","[2.574247,41.645404]",30,98,1199,0,543,,[1112],
5288,ourense - alto de meda - baldrei - maceda - ourense,,,"[-7.865578,42.356885]","[-7.595964,42.299825]",43,89,1789,92,1301,,[1113],
8417,Teruel - Sierra de Gúdar - Teruel,,,"[-1.104652,40.341765]","[-0.733963,40.365636]",49,140,2694,909,1959,,[1115],
3548,Guardiola de B. - Falgars- Cercs- Coll de Peguera- Fumanya- Vallcebre- Guardiola,,,"[1.877964,42.230576]","[1.851991,42.18864]",45,67,1914,631,4449,,[1116],
3378,Gijón-Madera-Gargantada-Arnicio-Encrucijada-Pedroso-Curbiellu,,,"[-5.683989,43.519741]","[-5.373615,43.237389]",39,161,2091,5,934,,[1118],
1837,cami carretes - la senia - pallerols - traiguera - benicarlo,,,"[0.427852,40.412068]","[0.284196,40.675179]",27,87,972,28,796,,[1119],
8324,Serra de Tivissa Vandellòs (14%) - Coll de Fatxes - Ametlla de Mar,,,"[0.798765,40.88726]","[0.83077,41.046792]",90,68,1488,98,640,,[1120],
9599,Castrelos Aloia,,,"[-8.713177,42.204227]","[-8.686028,42.100014]",17,41,1326,71,553,,[1121],
7865,Vic-St Julià de Vilatorta-Romegats-Viladrau-Coll de Revell-Collsesplanes-Romegats-Vic,,,"[2.265727,41.92962]","[2.441296,41.854413]",68,62,1227,463,997,,[1122],
